file_nm,element_id,amount,unit_ref,decimals,contextref
aaaa.xbrl,jppfs_cor:accumulateddepreciationstructures,-3203000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationstructures,-3359000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:structuresnet,1503000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:structuresnet,1606000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:machineryandequipment,6509000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:machineryandequipment,7020000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationmachineryandequipment,-5281000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationmachineryandequipment,-5591000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:machineryandequipmentnet,1227000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:machineryandequipmentnet,1429000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:vehicles,903000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:vehicles,950000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationvehicles,-471000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationvehicles,-499000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:vehiclesnet,431000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:vehiclesnet,451000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:toolsfurnitureandfixtures,7834000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:toolsfurnitureandfixtures,8802000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-4633000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-5039000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,3200000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,3763000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:land,122984000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:land,129501000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:constructioninprogress,3641000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:constructioninprogress,4741000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:propertyplantandequipment,202393000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:propertyplantandequipment,215818000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseholdright,1543000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseholdright,1529000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:software,1664000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:software,3097000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otheria,41000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otheria,124000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:intangibleassets,3249000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:intangibleassets,4751000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsecurities,335241000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsecurities,354641000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:stocksofsubsidiariesandaffiliates,34733000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:stocksofsubsidiariesandaffiliates,37240000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsinothersecuritiesofsubsidiariesandaffiliates,10225000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsinothersecuritiesofsubsidiariesandaffiliates,6920000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsincapital,130000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsincapital,380000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivable,22000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivable,19000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivablefromemployees,4000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivablefromemployees,2000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivablefromsubsidiariesandaffiliates,5278000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloansreceivablefromsubsidiariesandaffiliates,4607000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:claimsprovableinbankruptcyclaimsprovableinrehabilitationandother,1000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:claimsprovableinbankruptcyclaimsprovableinrehabilitationandother,0,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermprepaidexpenses,1012000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermprepaidexpenses,883000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherioa,9211000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherioa,8910000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-2264000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:allowancefordoubtfulaccountsioabygroup,-2187000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsandotherassets,393597000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:investmentsandotherassets,411418000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:noncurrentassets,599240000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:noncurrentassets,631987000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assets,1434690000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assets,1541381000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:notespayabletrade,107935000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:notespayabletrade,102227000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountspayableforconstructioncontractscns,233832000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountspayableforconstructioncontractscns,227421000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shorttermloanspayable,91856000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shorttermloanspayable,97560000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentportionofbonds,15000000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentportionofbonds,10000000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseobligationscl,459000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseobligationscl,718000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountspayableother,14222000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accountspayableother,3424000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accruedexpenses,17135000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:accruedexpenses,13862000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:incometaxespayable,19100000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:incometaxespayable,17394000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:advancesreceivedonuncompletedconstructioncontractscns,77322000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:advancesreceivedonuncompletedconstructioncontractscns,94046000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:depositsreceived,111557000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:depositsreceived,142328000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforwarrantiesforcompletedconstruction,2863000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforwarrantiesforcompletedconstruction,2754000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforlossonconstructioncontracts,12347000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforlossonconstructioncontracts,10977000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionfordirectorsbonuses,273000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jpcrp030000-asr_e00053-000:reserveforlossonantimonopolyactcl,2000000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assetretirementobligationscl,99000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assetretirementobligationscl,99000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othercl,275000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othercl,284000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentliabilities,704282000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:currentliabilities,725099000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:bondspayable,50000000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:bondspayable,60000000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:convertiblebondtypebondswithsubscriptionrightstoshares,30106000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:convertiblebondtypebondswithsubscriptionrightstoshares,30076000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloanspayable,60478000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:longtermloanspayable,48184000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseobligationsncl,864000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:leaseobligationsncl,1238000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxliabilitiesncl,34687000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxliabilitiesncl,44030000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxliabilitiesforlandrevaluation,17738000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredtaxliabilitiesforlandrevaluation,17711000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforretirementbenefits,42966000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:provisionforretirementbenefits,43732000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assetretirementobligationsncl,8000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:assetretirementobligationsncl,38000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherncl,11678000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:otherncl,14813000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:noncurrentliabilities,248528000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:noncurrentliabilities,259827000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:liabilities,952810000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:liabilities,984926000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:capitalstock,74365000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:capitalstock,74365000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalcapitalsurplus,43143000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalcapitalsurplus,43143000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othercapitalsurplus,1000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othercapitalsurplus,1000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:capitalsurplus,43144000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:capitalsurplus,43144000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalretainedearnings,18394000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalretainedearnings,18394000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:reserveforadvanceddepreciationofnoncurrentassets,6094000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:reserveforadvanceddepreciationofnoncurrentassets,6024000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:generalreserve,101300000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:generalreserve,167100000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retainedearningsbroughtforward,82304000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retainedearningsbroughtforward,75275000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retainedearnings,208093000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retainedearnings,266794000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:treasurystock,-1170000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:treasurystock,-1184000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shareholdersequity,324432000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:shareholdersequity,383121000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,131418000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecurities,147489000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredgainsorlossesonhedges,-15000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:deferredgainsorlossesonhedges,-139000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:revaluationreserveforland,26044000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:revaluationreserveforland,25984000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:valuationandtranslationadjustments,157446000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:valuationandtranslationadjustments,173334000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netassets,481879000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netassets,556455000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:liabilitiesandnetassets,1434690000000,,-6,Prior1YearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:liabilitiesandnetassets,1541381000000,,-6,CurrentYearInstant_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsalesofcompletedconstructioncontractscns,1245031000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsalesofcompletedconstructioncontractscns,1197406000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsalesofdevelopmentbusinessandothercns,46518000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsalesofdevelopmentbusinessandothercns,65147000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsales,1291550000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:netsales,1262554000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsalesofcompletedconstructioncontractscns,1080720000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsalesofcompletedconstructioncontractscns,1039400000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsalesondevelopmentbusinessandothercns,36790000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsalesondevelopmentbusinessandothercns,50312000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsales,1117511000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:costofsales,1089713000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofitoncompletedconstructioncontractscns,164311000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofitoncompletedconstructioncontractscns,158005000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofitondevelopmentbusinessandothercns,9728000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofitondevelopmentbusinessandothercns,14835000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofit,174039000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:grossprofit,172841000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:directorscompensationssga,903000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:directorscompensationssga,685000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jpcrp030000-asr_e00053-000:excextiveofficerscompensationssga,1603000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jpcrp030000-asr_e00053-000:excextiveofficerscompensationssga,1635000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:employeessalariesandallowancessgacns,19638000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:employeessalariesandallowancessgacns,18907000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retirementbenefitexpensessga,1660000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:retirementbenefitexpensessga,1530000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalwelfareexpensessga,3154000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:legalwelfareexpensessga,3092000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:welfareexpensessga,2949000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:welfareexpensessga,2957000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:repairandmaintenancesga,233000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:repairandmaintenancesga,145000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:stationeryexpensessga,499000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:stationeryexpensessga,464000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:correspondenceandtransportationexpensessga,3105000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:correspondenceandtransportationexpensessga,3402000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:powerutilitiesexpensessga,353000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:powerutilitiesexpensessga,365000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:researchanddevelopmentexpensessga,7551000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:researchanddevelopmentexpensessga,8276000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:advertisingexpensessga,1616000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:advertisingexpensessga,1670000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:entertainmentexpensessga,1268000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:entertainmentexpensessga,1273000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:contributionsga,667000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:contributionsga,285000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:rentssga,1479000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:rentssga,1556000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:depreciationsga,1820000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:depreciationsga,1957000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:taxesandduessga,3672000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:taxesandduessga,3794000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:insuranceexpensessga,355000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:insuranceexpensessga,382000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:miscellaneousexpensessga,11237000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:miscellaneousexpensessga,12243000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,63772000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,64627000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:operatingincome,110267000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:operatingincome,108213000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestincomenoi,467000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestincomenoi,437000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestonsecuritiesnoi,92000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestonsecuritiesnoi,19000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:dividendsincomenoi,7540000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:dividendsincomenoi,7744000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othernoi,1126000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othernoi,1121000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:nonoperatingincome,9226000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:nonoperatingincome,9322000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestexpensesnoe,1770000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestexpensesnoe,1625000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestonbondsnoe,664000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:interestonbondsnoe,456000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:foreignexchangelossesnoe,824000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:foreignexchangelossesnoe,524000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othernoe,1355000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:othernoe,1813000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:nonoperatingexpenses,4614000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:nonoperatingexpenses,4419000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:ordinaryincome,114878000000,,-6,Prior1YearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:ordinaryincome,113116000000,,-6,CurrentYearDuration_NonConsolidatedMember
aaaa.xbrl,jppfs_cor:gainonsalesofnoncurrentassetsei,361000000,,-6,Prior1YearDuration_NonConsolidatedMember
